"danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","type","id","uri","track_href","analysis_url","duration_ms","time_signature","name","popularity","artist","in_playlist"
"0.736","0.281","4","-9.216","0","0.0413","0.81","0","0.404","0.582","110.846","audio_features","4doLaFDzKbLE6RvMapEpuY","spotify:track:4doLaFDzKbLE6RvMapEpuY","https://api.spotify.com/v1/tracks/4doLaFDzKbLE6RvMapEpuY","https://api.spotify.com/v1/audio-analysis/4doLaFDzKbLE6RvMapEpuY","193514","4","Still Got Time / There's Nothing Holdin' Me Back","57","Megan Davies","1"
"0.528","0.0927","0","-8.419","1","0.0323","0.958","0.000436","0.106","0.23","110.13","audio_features","0hL7pMYm3WQhoywLYFdF3t","spotify:track:0hL7pMYm3WQhoywLYFdF3t","https://api.spotify.com/v1/tracks/0hL7pMYm3WQhoywLYFdF3t","https://api.spotify.com/v1/audio-analysis/0hL7pMYm3WQhoywLYFdF3t","291046","4","I Can't Make You Love Me","58","SOAK","1"
"0.456","0.154","10","-13.953","1","0.0327","0.924","0.00116","0.108","0.351","79.211","audio_features","0oa6d6Nz5BmP7jquxEoyMm","spotify:track:0oa6d6Nz5BmP7jquxEoyMm","https://api.spotify.com/v1/tracks/0oa6d6Nz5BmP7jquxEoyMm","https://api.spotify.com/v1/audio-analysis/0oa6d6Nz5BmP7jquxEoyMm","235907","4","XO","57","Anna Elizabeth Laube","1"
"0.686","0.475","4","-5.572","1","0.0748","0.619","0","0.501","0.743","86.353","audio_features","4vxA3aI7l73i0Hi819OQhH","spotify:track:4vxA3aI7l73i0Hi819OQhH","https://api.spotify.com/v1/tracks/4vxA3aI7l73i0Hi819OQhH","https://api.spotify.com/v1/audio-analysis/4vxA3aI7l73i0Hi819OQhH","170455","4","Despacito","63","Madilyn Bailey","1"
"0.428","0.0618","7","-12.933","1","0.0351","0.942","0","0.105","0.163","107.721","audio_features","5uU7wxiO0xHunapJ4wXG2W","spotify:track:5uU7wxiO0xHunapJ4wXG2W","https://api.spotify.com/v1/tracks/5uU7wxiO0xHunapJ4wXG2W","https://api.spotify.com/v1/audio-analysis/5uU7wxiO0xHunapJ4wXG2W","254336","4","Wrecking Ball","57","Joseph & Maia","1"
"0.712","0.321","9","-7.735","1","0.034","0.854","0","0.121","0.209","118.045","audio_features","7tOwlsbz3lmbEjxmury4qZ","spotify:track:7tOwlsbz3lmbEjxmury4qZ","https://api.spotify.com/v1/tracks/7tOwlsbz3lmbEjxmury4qZ","https://api.spotify.com/v1/audio-analysis/7tOwlsbz3lmbEjxmury4qZ","211781","4","Black Beatles - Acoustic","67","The Mayries","1"
"0.587","0.189","0","-10.553","1","0.0355","0.95","3.29E-06","0.112","0.217","73.424","audio_features","5mCLi8QdP2d9EoSIEoO8jX","spotify:track:5mCLi8QdP2d9EoSIEoO8jX","https://api.spotify.com/v1/tracks/5mCLi8QdP2d9EoSIEoO8jX","https://api.spotify.com/v1/audio-analysis/5mCLi8QdP2d9EoSIEoO8jX","230225","4","Hello","56","Erato","1"
"0.69","0.283","2","-7.309","1","0.0294","0.891","0.000386","0.111","0.35","104.348","audio_features","7fBRH08A6Fu47GMyFamyoO","spotify:track:7fBRH08A6Fu47GMyFamyoO","https://api.spotify.com/v1/tracks/7fBRH08A6Fu47GMyFamyoO","https://api.spotify.com/v1/audio-analysis/7fBRH08A6Fu47GMyFamyoO","172920","4","Seven Nation Army","62","Zella Day","1"
"0.618","0.474","2","-5.179","1","0.0321","0.609","1.28E-05","0.126","0.321","121.762","audio_features","1ndN2xj0c486fDmilERzSg","spotify:track:1ndN2xj0c486fDmilERzSg","https://api.spotify.com/v1/tracks/1ndN2xj0c486fDmilERzSg","https://api.spotify.com/v1/audio-analysis/1ndN2xj0c486fDmilERzSg","194755","5","Strangers","18","Lucius","1"
"0.759","0.212","4","-12.389","0","0.0862","0.7","0","0.11","0.711","95.964","audio_features","22wMOOsQVIKkoVAILL5ruw","spotify:track:22wMOOsQVIKkoVAILL5ruw","https://api.spotify.com/v1/tracks/22wMOOsQVIKkoVAILL5ruw","https://api.spotify.com/v1/audio-analysis/22wMOOsQVIKkoVAILL5ruw","198000","4","U Remind Me - Recorded at Spotify Studios NYC","63","James TW","1"
"0.641","0.444","6","-6.482","1","0.0239","0.412","0.00121","0.179","0.588","107.081","audio_features","5eGX87IiKsGuzS3iw4CfCX","spotify:track:5eGX87IiKsGuzS3iw4CfCX","https://api.spotify.com/v1/tracks/5eGX87IiKsGuzS3iw4CfCX","https://api.spotify.com/v1/audio-analysis/5eGX87IiKsGuzS3iw4CfCX","187824","4","September - Recorded at The Tracking Room Nashville","67","Taylor Swift","1"
"0.57","0.363","2","-6.606","1","0.0493","0.806","3.38E-06","0.102","0.359","97.444","audio_features","1Ue0oCRGIs4ARyg3ucMmRJ","spotify:track:1Ue0oCRGIs4ARyg3ucMmRJ","https://api.spotify.com/v1/tracks/1Ue0oCRGIs4ARyg3ucMmRJ","https://api.spotify.com/v1/audio-analysis/1Ue0oCRGIs4ARyg3ucMmRJ","221362","4","Let Me Love You - Recorded at Spotify Studios NYC","61","Fitz and The Tantrums","1"
"0.589","0.183","11","-13.31","1","0.0583","0.708","0","0.393","0.36","90.556","audio_features","1rNuKbtlRfq7DBeLBSzrmz","spotify:track:1rNuKbtlRfq7DBeLBSzrmz","https://api.spotify.com/v1/tracks/1rNuKbtlRfq7DBeLBSzrmz","https://api.spotify.com/v1/audio-analysis/1rNuKbtlRfq7DBeLBSzrmz","237363","4","Love Yourself, Out of the Woods, Roses - Acoustic Mashup","58","Megan Davies","1"
"0.385","0.482","0","-6.757","1","0.0311","0.151","0","0.101","0.322","78.495","audio_features","6r64PMqq9VxnT0Xr3439uH","spotify:track:6r64PMqq9VxnT0Xr3439uH","https://api.spotify.com/v1/tracks/6r64PMqq9VxnT0Xr3439uH","https://api.spotify.com/v1/audio-analysis/6r64PMqq9VxnT0Xr3439uH","305093","3","American Oxygen","64","X Ambassadors","1"
"0.653","0.525","4","-7.446","1","0.0414","0.57","0","0.141","0.633","156.996","audio_features","3j0oJtPonSYt9f5jHVLb91","spotify:track:3j0oJtPonSYt9f5jHVLb91","https://api.spotify.com/v1/tracks/3j0oJtPonSYt9f5jHVLb91","https://api.spotify.com/v1/audio-analysis/3j0oJtPonSYt9f5jHVLb91","175615","4","Boom Clap","58","Lennon & Maisy","1"
"0.476","0.408","7","-11.216","1","0.0305","0.844","0.111","0.125","0.0568","90.055","audio_features","1ZXSLHLp5AJnCp12UXdYiO","spotify:track:1ZXSLHLp5AJnCp12UXdYiO","https://api.spotify.com/v1/tracks/1ZXSLHLp5AJnCp12UXdYiO","https://api.spotify.com/v1/audio-analysis/1ZXSLHLp5AJnCp12UXdYiO","185500","4","Sex On Fire","57","Alex Cornell","1"
"0.393","0.178","2","-12.016","1","0.0318","0.859","0.00453","0.117","0.178","123.141","audio_features","4hh1aGOyYlqVEeHWTghR6v","spotify:track:4hh1aGOyYlqVEeHWTghR6v","https://api.spotify.com/v1/tracks/4hh1aGOyYlqVEeHWTghR6v","https://api.spotify.com/v1/audio-analysis/4hh1aGOyYlqVEeHWTghR6v","272000","4","Mr. Brightside","19","Run River North","1"
"0.636","0.233","0","-9.381","1","0.0318","0.913","1.4E-06","0.101","0.16","129.759","audio_features","3Jy394MtpM2xciRBTzxBlg","spotify:track:3Jy394MtpM2xciRBTzxBlg","https://api.spotify.com/v1/tracks/3Jy394MtpM2xciRBTzxBlg","https://api.spotify.com/v1/audio-analysis/3Jy394MtpM2xciRBTzxBlg","246000","4","Stitches","60","Jaclyn Davies","1"
"0.734","0.354","4","-6.323","1","0.0285","0.797","0","0.278","0.468","100.071","audio_features","6nWh37Xjbph0Zr0dTJGZ2p","spotify:track:6nWh37Xjbph0Zr0dTJGZ2p","https://api.spotify.com/v1/tracks/6nWh37Xjbph0Zr0dTJGZ2p","https://api.spotify.com/v1/audio-analysis/6nWh37Xjbph0Zr0dTJGZ2p","199200","4","Teenage Dirtbag","59","Walk Off the Earth","1"
"0.611","0.496","0","-5.639","1","0.0327","0.56","0","0.0884","0.463","113.94","audio_features","5xcsnZOeoLJkgFz3uVNc7h","spotify:track:5xcsnZOeoLJkgFz3uVNc7h","https://api.spotify.com/v1/tracks/5xcsnZOeoLJkgFz3uVNc7h","https://api.spotify.com/v1/audio-analysis/5xcsnZOeoLJkgFz3uVNc7h","148175","4","Can't Stop the Feeling / This Is What You Came For","58","Anthem Lights","1"
"0.724","0.39","10","-7.073","1","0.0365","0.859","0","0.0975","0.36","119.838","audio_features","2KKsKMLBt0b6ophWUp91ba","spotify:track:2KKsKMLBt0b6ophWUp91ba","https://api.spotify.com/v1/tracks/2KKsKMLBt0b6ophWUp91ba","https://api.spotify.com/v1/audio-analysis/2KKsKMLBt0b6ophWUp91ba","188046","4","7 Years","18","Nicole Cross","1"
"0.509","0.257","6","-13.962","0","0.108","0.733","0","0.312","0.55","187.366","audio_features","4esmMZzUcSw6cgd8WbSOgi","spotify:track:4esmMZzUcSw6cgd8WbSOgi","https://api.spotify.com/v1/tracks/4esmMZzUcSw6cgd8WbSOgi","https://api.spotify.com/v1/audio-analysis/4esmMZzUcSw6cgd8WbSOgi","181596","4","Cold Water","61","Megan Davies","1"
"0.643","0.566","9","-6.859","1","0.0334","0.369","0","0.268","0.305","94.948","audio_features","1LqLiOS2pby65qbMpvKdUh","spotify:track:1LqLiOS2pby65qbMpvKdUh","https://api.spotify.com/v1/tracks/1LqLiOS2pby65qbMpvKdUh","https://api.spotify.com/v1/audio-analysis/1LqLiOS2pby65qbMpvKdUh","204632","4","I Took a Pill in Ibiza, Youth (Acoustic Mashup) [feat. Taylor Leigh]","58","Landon Austin","1"
"0.533","0.152","2","-14.996","1","0.0302","0.79","2.46E-05","0.148","0.132","143.972","audio_features","3ZTCvMqkW3Hqxap4dqTTpR","spotify:track:3ZTCvMqkW3Hqxap4dqTTpR","https://api.spotify.com/v1/tracks/3ZTCvMqkW3Hqxap4dqTTpR","https://api.spotify.com/v1/audio-analysis/3ZTCvMqkW3Hqxap4dqTTpR","261667","4","Fix You","62","Canyon City","1"
"0.66","0.312","9","-9.807","1","0.0276","0.761","2.31E-05","0.122","0.441","92.446","audio_features","5DK6YlsH7zI54P6bi2NYvS","spotify:track:5DK6YlsH7zI54P6bi2NYvS","https://api.spotify.com/v1/tracks/5DK6YlsH7zI54P6bi2NYvS","https://api.spotify.com/v1/audio-analysis/5DK6YlsH7zI54P6bi2NYvS","247297","4","Want to Want Me - Acoustic Cover","58","Megan Davies","1"
"0.545","0.181","11","-14.698","1","0.0362","0.872","0.0035","0.689","0.16","113.221","audio_features","5Lbi5aI8aLOGjO7A8vhbUv","spotify:track:5Lbi5aI8aLOGjO7A8vhbUv","https://api.spotify.com/v1/tracks/5Lbi5aI8aLOGjO7A8vhbUv","https://api.spotify.com/v1/audio-analysis/5Lbi5aI8aLOGjO7A8vhbUv","271800","4","Wicked Game - Live At Killkenny Arts Festival, Ireland/2011","19","James Vincent McMorrow","1"
"0.531","0.116","6","-11.157","1","0.0548","0.934","0","0.0981","0.176","117.469","audio_features","0KQnOjW6AP1LECHd18xjFj","spotify:track:0KQnOjW6AP1LECHd18xjFj","https://api.spotify.com/v1/tracks/0KQnOjW6AP1LECHd18xjFj","https://api.spotify.com/v1/audio-analysis/0KQnOjW6AP1LECHd18xjFj","154859","3","City of Stars","56","Gavin James","1"
"0.637","0.292","4","-8.206","0","0.0375","0.745","0","0.305","0.4","127.015","audio_features","2iNnrc56yZP4jBBLkPc5bx","spotify:track:2iNnrc56yZP4jBBLkPc5bx","https://api.spotify.com/v1/tracks/2iNnrc56yZP4jBBLkPc5bx","https://api.spotify.com/v1/audio-analysis/2iNnrc56yZP4jBBLkPc5bx","277802","3","Take Me To Church (Acoustic Cover) feat. Matt Wright","57","Megan Davies","1"
"0.692","0.434","1","-8.53","1","0.026","0.601","0","0.102","0.455","82.978","audio_features","2BwRvOaG8JdpX3F5LqiLHo","spotify:track:2BwRvOaG8JdpX3F5LqiLHo","https://api.spotify.com/v1/tracks/2BwRvOaG8JdpX3F5LqiLHo","https://api.spotify.com/v1/audio-analysis/2BwRvOaG8JdpX3F5LqiLHo","126440","4","Ho Hey","52","Nashville Cast","1"
"0.661","0.184","1","-13.644","0","0.038","0.665","0","0.106","0.357","140.006","audio_features","6QeLUyIfNHCJhEMSPGwDgi","spotify:track:6QeLUyIfNHCJhEMSPGwDgi","https://api.spotify.com/v1/tracks/6QeLUyIfNHCJhEMSPGwDgi","https://api.spotify.com/v1/audio-analysis/6QeLUyIfNHCJhEMSPGwDgi","298801","4","Hey Ya - solo version","58","Obadiah Parker","1"
"0.62","0.374","1","-9.594","1","0.026","0.696","4.27E-05","0.106","0.156","100.887","audio_features","7ED8yT6oWUoq5WVIfaka4e","spotify:track:7ED8yT6oWUoq5WVIfaka4e","https://api.spotify.com/v1/tracks/7ED8yT6oWUoq5WVIfaka4e","https://api.spotify.com/v1/audio-analysis/7ED8yT6oWUoq5WVIfaka4e","201683","4","Maps","58","Colin & Caroline","1"
"0.36","0.3","11","-11.515","0","0.0381","0.408","0","0.0916","0.361","145.935","audio_features","5Kn5jBrNiTF1V5woyKOfkt","spotify:track:5Kn5jBrNiTF1V5woyKOfkt","https://api.spotify.com/v1/tracks/5Kn5jBrNiTF1V5woyKOfkt","https://api.spotify.com/v1/audio-analysis/5Kn5jBrNiTF1V5woyKOfkt","242500","4","Fancy","56","Xavier Dunn","1"
"0.438","0.356","8","-11.448","0","0.0388","0.74","0","0.146","0.356","186.267","audio_features","7rohDMzsbmSmol7sIZs0Px","spotify:track:7rohDMzsbmSmol7sIZs0Px","https://api.spotify.com/v1/tracks/7rohDMzsbmSmol7sIZs0Px","https://api.spotify.com/v1/audio-analysis/7rohDMzsbmSmol7sIZs0Px","172993","4","Girls Just Wanna Have Fun - Acoustic","62","The Mayries","1"
"0.589","0.271","8","-10.835","1","0.0341","0.732","0","0.0902","0.382","122.946","audio_features","2p0SmPbFXRfJAU9EYqaNX4","spotify:track:2p0SmPbFXRfJAU9EYqaNX4","https://api.spotify.com/v1/tracks/2p0SmPbFXRfJAU9EYqaNX4","https://api.spotify.com/v1/audio-analysis/2p0SmPbFXRfJAU9EYqaNX4","216585","4","What Do You Mean / Where Are Ü Now (Acoustic Mashup) [feat. Kaya May]","57","Landon Austin","1"
"0.609","0.165","2","-12.685","1","0.0724","0.851","0","0.108","0.476","147.384","audio_features","2rW0rwAgf7i7i8mOsmCip4","spotify:track:2rW0rwAgf7i7i8mOsmCip4","https://api.spotify.com/v1/tracks/2rW0rwAgf7i7i8mOsmCip4","https://api.spotify.com/v1/audio-analysis/2rW0rwAgf7i7i8mOsmCip4","225912","4","Stayin Out All Night/Habits (Acoustic Mashup)","55","Emily Hackett","1"
"0.577","0.521","9","-8.891","1","0.0289","0.547","0.00034","0.128","0.583","100.868","audio_features","2rraSZfmRIIU5na1OH7L0q","spotify:track:2rraSZfmRIIU5na1OH7L0q","https://api.spotify.com/v1/tracks/2rraSZfmRIIU5na1OH7L0q","https://api.spotify.com/v1/audio-analysis/2rraSZfmRIIU5na1OH7L0q","266793","4","Why Georgia (RAWsession) [in the style of John Mayer] - Single","55","Jess Delgado","1"
"0.729","0.267","4","-8.63","0","0.0311","0.794","0.000114","0.209","0.75","119.985","audio_features","0udJrKQOgJz6TwZXuhi7IM","spotify:track:0udJrKQOgJz6TwZXuhi7IM","https://api.spotify.com/v1/tracks/0udJrKQOgJz6TwZXuhi7IM","https://api.spotify.com/v1/audio-analysis/0udJrKQOgJz6TwZXuhi7IM","206896","4","This Must Be the Place (Naive Melody) [by Talking Heads]","58","Kishi Bashi","1"
"0.542","0.225","3","-9.738","1","0.0318","0.849","0","0.17","0.299","82.882","audio_features","3IuZkOwna8fITHHJaEZMBm","spotify:track:3IuZkOwna8fITHHJaEZMBm","https://api.spotify.com/v1/tracks/3IuZkOwna8fITHHJaEZMBm","https://api.spotify.com/v1/audio-analysis/3IuZkOwna8fITHHJaEZMBm","230880","5","Sign of the Times [Acoustic Cover] - Acoustic","55","Megan Davies","1"
"0.557","0.34","0","-3.965","1","0.0293","0.00839","0","0.0899","0.0585","110.086","audio_features","7M288uc13UNSvwOSPfuEAL","spotify:track:7M288uc13UNSvwOSPfuEAL","https://api.spotify.com/v1/tracks/7M288uc13UNSvwOSPfuEAL","https://api.spotify.com/v1/audio-analysis/7M288uc13UNSvwOSPfuEAL","173149","4","Pompeii","56","Josh Golden","1"
"0.664","0.265","2","-10.227","1","0.0334","0.745","0","0.108","0.367","95.224","audio_features","4Pt2aOG6KETMQp5mukYhD3","spotify:track:4Pt2aOG6KETMQp5mukYhD3","https://api.spotify.com/v1/tracks/4Pt2aOG6KETMQp5mukYhD3","https://api.spotify.com/v1/audio-analysis/4Pt2aOG6KETMQp5mukYhD3","179880","4","Taylor Swift 1989 Medley","57","Gardiner Sisters","1"
"0.399","0.371","9","-10.778","1","0.334","0.195","0","0.14","0.148","79.824","audio_features","2AGDlqnMs7vQcSlVANkjfQ","spotify:track:2AGDlqnMs7vQcSlVANkjfQ","https://api.spotify.com/v1/tracks/2AGDlqnMs7vQcSlVANkjfQ","https://api.spotify.com/v1/audio-analysis/2AGDlqnMs7vQcSlVANkjfQ","120828","4","Shake It Off","57","William Singe","1"
"0.396","0.292","5","-10.348","1","0.0324","0.245","0","0.173","0.316","95.16","audio_features","0UCsrU37XWdbddPCTRG4Pj","spotify:track:0UCsrU37XWdbddPCTRG4Pj","https://api.spotify.com/v1/tracks/0UCsrU37XWdbddPCTRG4Pj","https://api.spotify.com/v1/audio-analysis/0UCsrU37XWdbddPCTRG4Pj","211696","4","Hide Away - Acoustic Version","56","Landon Austin","1"
"0.67","0.306","2","-11.032","1","0.0366","0.8","1.18E-06","0.0829","0.61","139.949","audio_features","0ZWSpn7UgqAp4exbKEUD5g","spotify:track:0ZWSpn7UgqAp4exbKEUD5g","https://api.spotify.com/v1/tracks/0ZWSpn7UgqAp4exbKEUD5g","https://api.spotify.com/v1/audio-analysis/0ZWSpn7UgqAp4exbKEUD5g","225053","4","Wild World - Acoustic Version","59","Joanna Wang","1"
"0.636","0.253","9","-12.926","1","0.0432","0.833","0","0.168","0.747","80.826","audio_features","1A0ikIo9hqyp2D3SHxsLk4","spotify:track:1A0ikIo9hqyp2D3SHxsLk4","https://api.spotify.com/v1/tracks/1A0ikIo9hqyp2D3SHxsLk4","https://api.spotify.com/v1/audio-analysis/1A0ikIo9hqyp2D3SHxsLk4","208148","4","Steal My Girl","57","Hearts & Colors","1"
"0.728","0.481","0","-9.577","1","0.0335","0.355","6.78E-06","0.254","0.802","125.998","audio_features","4TBZ0i75gIWHedxf6N4Qwc","spotify:track:4TBZ0i75gIWHedxf6N4Qwc","https://api.spotify.com/v1/tracks/4TBZ0i75gIWHedxf6N4Qwc","https://api.spotify.com/v1/audio-analysis/4TBZ0i75gIWHedxf6N4Qwc","192640","4","I Kissed A Girl","57","William Fitzsimmons","1"
"0.42","0.477","0","-11.12","1","0.0821","0.324","0","0.135","0.412","181.176","audio_features","7zPRddWOwc5yH7ugaT6lpP","spotify:track:7zPRddWOwc5yH7ugaT6lpP","https://api.spotify.com/v1/tracks/7zPRddWOwc5yH7ugaT6lpP","https://api.spotify.com/v1/audio-analysis/7zPRddWOwc5yH7ugaT6lpP","229845","4","Out of the Woods (Acoustic) [feat. Jake Coco]","17","Savannah Outen","1"
"0.481","0.164","2","-17.201","1","0.0391","0.916","0.145","0.16","0.405","130.229","audio_features","2fpfApt0LZiOWybYfRVXTB","spotify:track:2fpfApt0LZiOWybYfRVXTB","https://api.spotify.com/v1/tracks/2fpfApt0LZiOWybYfRVXTB","https://api.spotify.com/v1/audio-analysis/2fpfApt0LZiOWybYfRVXTB","143966","4","Dancing In The Moonlight (It's Caught Me In Its Spotlight) - Recorded At Spotify Studios NYC","53","alt-J","1"
"0.559","0.446","5","-7.284","1","0.0285","0.501","0","0.0837","0.192","153.911","audio_features","5j4zV7vxT2mbLrOOpyC95d","spotify:track:5j4zV7vxT2mbLrOOpyC95d","https://api.spotify.com/v1/tracks/5j4zV7vxT2mbLrOOpyC95d","https://api.spotify.com/v1/audio-analysis/5j4zV7vxT2mbLrOOpyC95d","242693","4","How's It Going to Be","55","Jack and White","1"
"0.544","0.479","3","-10.878","1","0.0279","0.747","0.31","0.0808","0.434","118.117","audio_features","16i6f7yJWs1j67fxBjfc7z","spotify:track:16i6f7yJWs1j67fxBjfc7z","https://api.spotify.com/v1/tracks/16i6f7yJWs1j67fxBjfc7z","https://api.spotify.com/v1/audio-analysis/16i6f7yJWs1j67fxBjfc7z","302880","4","Sweet Child O' Mine","59","Taken By Trees","1"
"0.401","0.0427","6","-11.177","0","0.037","0.927","7.8E-05","0.0984","0.275","77.588","audio_features","3gkqjWvOpWpFQYX5AzqrY3","spotify:track:3gkqjWvOpWpFQYX5AzqrY3","https://api.spotify.com/v1/tracks/3gkqjWvOpWpFQYX5AzqrY3","https://api.spotify.com/v1/audio-analysis/3gkqjWvOpWpFQYX5AzqrY3","229497","3","Palace - Cover","57","Cam","1"
"0.517","0.245","7","-14.591","1","0.0325","0.748","0.156","0.11","0.264","121.075","audio_features","2Gq0jYYpUnuw7rG81bMXya","spotify:track:2Gq0jYYpUnuw7rG81bMXya","https://api.spotify.com/v1/tracks/2Gq0jYYpUnuw7rG81bMXya","https://api.spotify.com/v1/audio-analysis/2Gq0jYYpUnuw7rG81bMXya","183052","4","Stand by Me - Recorded at RAK Studios, London","62","Tom Speight","1"
"0.692","0.629","0","-6.828","1","0.0284","0.188","0.0555","0.09","0.585","109.947","audio_features","21p4Uy5InzgMtt0pkG8GAB","spotify:track:21p4Uy5InzgMtt0pkG8GAB","https://api.spotify.com/v1/tracks/21p4Uy5InzgMtt0pkG8GAB","https://api.spotify.com/v1/audio-analysis/21p4Uy5InzgMtt0pkG8GAB","220320","4","Young Blood","39","Graeme James","1"
"0.611","0.296","0","-6.512","1","0.0285","0.744","0","0.111","0.56","97.118","audio_features","7K9GqO7ciCHJe2bkoZoM5i","spotify:track:7K9GqO7ciCHJe2bkoZoM5i","https://api.spotify.com/v1/tracks/7K9GqO7ciCHJe2bkoZoM5i","https://api.spotify.com/v1/audio-analysis/7K9GqO7ciCHJe2bkoZoM5i","176182","4","Shut up and Dance","55","Anchor + Bell","1"
"0.712","0.102","2","-11.422","1","0.0522","0.899","0","0.121","0.38","104.371","audio_features","550Wn0mCBgXSnTNouQA2fY","spotify:track:550Wn0mCBgXSnTNouQA2fY","https://api.spotify.com/v1/tracks/550Wn0mCBgXSnTNouQA2fY","https://api.spotify.com/v1/audio-analysis/550Wn0mCBgXSnTNouQA2fY","219960","4","I Wanna Dance with Somebody","59","Rachel Brown","1"
"0.755","0.643","9","-9.097","0","0.0268","0.0264","3.59E-05","0.267","0.471","126.039","audio_features","1wJNpWv8GbyEVAxoxlf3gT","spotify:track:1wJNpWv8GbyEVAxoxlf3gT","https://api.spotify.com/v1/tracks/1wJNpWv8GbyEVAxoxlf3gT","https://api.spotify.com/v1/audio-analysis/1wJNpWv8GbyEVAxoxlf3gT","283735","4","Losing My Religion (Cover)","58","Passenger","1"
"0.435","0.124","9","-12.622","1","0.0465","0.851","1.27E-06","0.21","0.307","163.86","audio_features","625ZpDbngDHqNgjoGiCgBp","spotify:track:625ZpDbngDHqNgjoGiCgBp","https://api.spotify.com/v1/tracks/625ZpDbngDHqNgjoGiCgBp","https://api.spotify.com/v1/audio-analysis/625ZpDbngDHqNgjoGiCgBp","160733","4","In My Life","55","Wallis Bird","1"
"0.552","0.184","0","-16.696","1","0.0473","0.868","0.000125","0.0759","0.336","88.608","audio_features","4QS7XNVxVCEMdsrUPqogTb","spotify:track:4QS7XNVxVCEMdsrUPqogTb","https://api.spotify.com/v1/tracks/4QS7XNVxVCEMdsrUPqogTb","https://api.spotify.com/v1/audio-analysis/4QS7XNVxVCEMdsrUPqogTb","266280","4","Hold On, We're Going Home","56","Yuna","1"
"0.532","0.317","0","-10.693","1","0.0309","0.909","0.0277","0.11","0.28","140.671","audio_features","4muAGMNipTEtIoYfMa9QL0","spotify:track:4muAGMNipTEtIoYfMa9QL0","https://api.spotify.com/v1/tracks/4muAGMNipTEtIoYfMa9QL0","https://api.spotify.com/v1/audio-analysis/4muAGMNipTEtIoYfMa9QL0","193672","3","Amsterdam - Recorded at Spotify Studios NYC","64","Mandolin Orange","1"
"0.629","0.21","7","-15.143","1","0.0356","0.849","0.00135","0.174","0.399","145.081","audio_features","5jtbbkTh7x4UeMVAvF2KaI","spotify:track:5jtbbkTh7x4UeMVAvF2KaI","https://api.spotify.com/v1/tracks/5jtbbkTh7x4UeMVAvF2KaI","https://api.spotify.com/v1/audio-analysis/5jtbbkTh7x4UeMVAvF2KaI","133241","4","Cool Kids/Riptide (Originally Performed by Echosmith and Vance Joy)","57","Less Is More","1"
"0.558","0.172","8","-13.379","1","0.0513","0.874","0","0.1","0.518","90.146","audio_features","5H6Bc7oEWYuKrwb1pUZWhh","spotify:track:5H6Bc7oEWYuKrwb1pUZWhh","https://api.spotify.com/v1/tracks/5H6Bc7oEWYuKrwb1pUZWhh","https://api.spotify.com/v1/audio-analysis/5H6Bc7oEWYuKrwb1pUZWhh","178667","4","Closer","62","Ysabelle Cuevas","1"
"0.467","0.307","0","-9.712","1","0.0284","0.556","0.00153","0.0968","0.119","103.808","audio_features","5qCAMmVToq2m3snrMX9mKO","spotify:track:5qCAMmVToq2m3snrMX9mKO","https://api.spotify.com/v1/tracks/5qCAMmVToq2m3snrMX9mKO","https://api.spotify.com/v1/audio-analysis/5qCAMmVToq2m3snrMX9mKO","268894","4","Chasing Cars","60","The Wind and The Wave","1"
